epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,23.39113426208496,0.11056012660264969,77.60191345214844,0.33250582218170166,0.36702293157577515
1,19.530336380004883,0.06724515557289124,64.87696838378906,0.25931671261787415,0.2870648503303528
2,16.250307083129883,0.04307575151324272,54.02410125732422,0.20754697918891907,0.2261323779821396
3,13.38314437866211,0.031427185982465744,44.50572204589844,0.17727714776992798,0.18528962135314941
4,11.08811092376709,0.026276329532265663,36.872779846191406,0.16209974884986877,0.15960176289081573
5,9.133116722106934,0.023983219638466835,30.363779067993164,0.15486516058444977,0.14327970147132874
6,7.548470497131348,0.023102743551135063,25.084558486938477,0.15199586749076843,0.1327691227197647
7,6.28260612487793,0.02293218858540058,20.86557960510254,0.1514337807893753,0.12616385519504547
8,5.21556282043457,0.02310497686266899,17.308191299438477,0.152003213763237,0.12219806760549545
9,4.332335948944092,0.023364929482340813,14.363235473632812,0.15285591781139374,0.11999756842851639
10,3.6138930320739746,0.02363593876361847,11.967523574829102,0.1537398397922516,0.11861502379179001
11,3.0138094425201416,0.023852074518799782,9.966524124145508,0.15444116294384003,0.11779782921075821
12,2.5332560539245605,0.023998061195015907,8.364192962646484,0.15491308271884918,0.1175566092133522
13,2.139716863632202,0.02406693436205387,7.05216646194458,0.15513521432876587,0.11717420816421509
14,1.8023630380630493,0.024082984775304794,5.927599906921387,0.15518693625926971,0.11734918504953384
15,1.5350914001464844,0.024031460285186768,5.036866188049316,0.1550208330154419,0.11745745688676834
16,1.3256865739822388,0.023939162492752075,4.339158058166504,0.15472285449504852,0.11778594553470612
17,1.1570385694503784,0.023783419281244278,3.777517080307007,0.15421873331069946,0.11819277703762054
