epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,24.069507598876953,0.05121181532740593,80.06098175048828,0.22630028426647186,0.2488306164741516
1,19.13933563232422,0.038249485194683075,63.670284271240234,0.19557476043701172,0.2106509655714035
2,15.201143264770508,0.03051331639289856,50.568763732910156,0.17468060553073883,0.18101824820041656
3,11.987526893615723,0.026310453191399574,39.87071990966797,0.16220496594905853,0.15981826186180115
4,9.546058654785156,0.024222219362854958,31.73945426940918,0.15563489496707916,0.14524176716804504
5,7.572751998901367,0.023279991000890732,25.164905548095703,0.15257781744003296,0.13526922464370728
6,6.062307357788086,0.02297528088092804,20.131105422973633,0.1515759974718094,0.1287863850593567
7,4.907864570617676,0.02300683967769146,16.28285789489746,0.15168005228042603,0.12450066953897476
8,3.990525007247925,0.023163335397839546,13.224538803100586,0.1521950513124466,0.121937096118927
9,3.2614710330963135,0.023348446935415268,10.793742179870605,0.1528019905090332,0.12024464458227158
10,2.693944215774536,0.02350987121462822,8.901447296142578,0.1533292829990387,0.11925522238016129
11,2.2397303581237793,0.023619331419467926,7.387035846710205,0.1536858230829239,0.11866719275712967
12,1.8852183818817139,0.023679712787270546,6.2051286697387695,0.15388214588165283,0.11855395883321762
13,1.5989062786102295,0.023675179108977318,5.250770092010498,0.15386740863323212,0.11859197169542313
14,1.3597501516342163,0.02361980266869068,4.453767776489258,0.15368735790252686,0.11882533878087997
15,1.1712619066238403,0.023536670953035355,3.8257505893707275,0.15341666340827942,0.11925151199102402
16,1.0244991779327393,0.023440463468432426,3.336862087249756,0.1531027853488922,0.11986265331506729
