epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,13.295079231262207,0.11902625858783722,43.92017364501953,0.34500181674957275,0.3482755720615387
1,10.302956581115723,0.08272827416658401,34.06742477416992,0.2876252233982086,0.27529895305633545
2,7.844895362854004,0.06320033967494965,25.938982009887695,0.2513967752456665,0.22058100998401642
3,6.0973734855651855,0.05429716408252716,20.143587112426758,0.23301751911640167,0.1846267133951187
4,4.680884838104248,0.05053384229540825,15.434502601623535,0.2247973382472992,0.16275319457054138
5,3.5205790996551514,0.0488518662750721,11.572422981262207,0.22102458775043488,0.14842672646045685
6,2.777472496032715,0.04836074262857437,9.097038269042969,0.21991075575351715,0.14004257321357727
7,2.1939857006073,0.04836699366569519,7.152061939239502,0.21992497146129608,0.13453713059425354
8,1.7666298151016235,0.048428405076265335,5.727337837219238,0.22006455063819885,0.13071243464946747
9,1.4618343114852905,0.048596691340208054,4.71079158782959,0.22044657170772552,0.1282222718000412
10,1.2457536458969116,0.04867542162537575,3.990260601043701,0.22062507271766663,0.12615622580051422
11,1.0899139642715454,0.049032051116228104,3.4696061611175537,0.22143182158470154,0.12443610280752182
12,0.9767381548881531,0.049160487949848175,3.0919253826141357,0.22172164916992188,0.12303196638822556
13,0.8968688249588013,0.04920579865574837,2.8255434036254883,0.2218237966299057,0.12258420884609222
14,0.8325318694114685,0.04946708306670189,2.610215902328491,0.22241196036338806,0.12176480889320374
15,0.7831763029098511,0.0494999885559082,2.445587635040283,0.22248592972755432,0.12107191234827042
16,0.7473992109298706,0.04950312152504921,2.326320171356201,0.22249296307563782,0.11991982161998749
17,0.7157189249992371,0.0494455024600029,2.2209112644195557,0.2223634421825409,0.11925770342350006
18,0.6895230412483215,0.0493798665702343,2.133810520172119,0.22221581637859344,0.11913278698921204
19,0.6754480600357056,0.0493500754237175,2.0869932174682617,0.22214877605438232,0.11919517815113068
