epoch,total_loss,task_loss,g_constraint,train_rmse,val_rmse
0,13.304152488708496,0.12807926535606384,43.92024230957031,0.357881635427475,0.3640274405479431
1,10.324257850646973,0.10422766953706741,34.06676483154297,0.32284310460090637,0.3203832805156708
2,7.868803024291992,0.08826514333486557,25.93512535095215,0.2970944941043854,0.28656113147735596
3,6.116631507873535,0.0763869509100914,20.13414764404297,0.27638188004493713,0.2586050033569336
4,4.699159145355225,0.06955959647893906,15.431997299194336,0.26374152302742004,0.23796385526657104
5,3.535112142562866,0.0642099604010582,11.569673538208008,0.2533968389034271,0.21938681602478027
6,2.7866501808166504,0.060282282531261444,9.087892532348633,0.24552451074123383,0.20949597656726837
7,2.204376697540283,0.05848788097500801,7.1529622077941895,0.24184267222881317,0.200499027967453
8,1.7732583284378052,0.056976646184921265,5.720938682556152,0.238697811961174,0.19246770441532135
9,1.4675899744033813,0.05572345480322838,4.706221580505371,0.23605816066265106,0.1874675154685974
10,1.2505886554718018,0.05446784198284149,3.9870693683624268,0.23338346183300018,0.18221676349639893
11,1.0920507907867432,0.05365651473402977,3.4613142013549805,0.23163875937461853,0.17513622343540192
12,0.9775559306144714,0.05283259227871895,3.082411050796509,0.22985342144966125,0.16786105930805206
13,0.8955034017562866,0.051436830312013626,2.8135550022125244,0.22679689526557922,0.1630154550075531
14,0.8322445154190063,0.050919581204652786,2.6044163703918457,0.22565367817878723,0.1554023027420044
15,0.7803991436958313,0.05012739449739456,2.434239149093628,0.223891481757164,0.14904744923114777
16,0.7449657917022705,0.04949750006198883,2.318227529525757,0.22248034179210663,0.1417759656906128
17,0.7131004929542542,0.048876918852329254,2.214078426361084,0.22108125686645508,0.13597208261489868
18,0.687518835067749,0.04870177060365677,2.129390239715576,0.22068478167057037,0.13111409544944763
19,0.6741782426834106,0.04861755669116974,2.085202217102051,0.22049389779567719,0.1275108903646469
